place_id,place_name,Mapin Segment,visitor_count,ID,MusteriKodu,MusteriTrackKod,SonMusteriKodu,PasifNeden,PasifNedenKod,DistSapkodu,DistPanKodu,MusteriBolge1,MusteriBolge2,MusteriBolge3,MusteriBolge4,SatisKanali,lisansNo,SatisHacmi,DiageoSatisHacmi,RutAdi,RutgrupKod,SatisTemsilcisi,StTakipKod,SatisSefi,SonGuncellenmeZamani,DDegeri,RDegeri,HDegeri,BiletEtkinlik,OrtalamaHarcamaTutari,KuverSayisi,IsbirligiDuzeyi,HerseyDahil,KisMevsimi,OtelTipi,YatakSayisi,YillikMisafir,MusteriUnvan,MusteriTabelaAdi,MusteriCesidi,VergiDairesi,VergiNumarasi,Adres,KoordinatX,KoordinatY,MusteriProfili,OTZincir,TAPDKOnayTarihi,MusteriOnSegment,WebServiceCalistirmaTarihi,AcikDonem,MapProfileScore,MapPopulationScore
934682,Mayna Tekne Organizasyonu | Bogaz Turu ve Teknede Dugun,D5-C,186,5476,934682,923871,934682,,,1003053,389,Telesales Kanal Md.,Telesales OnTrade,Istanbul Avrupa,SARIYER,MODERN,34203527AI,S4,D4,Presell Kayikçi Telesell OnTrade Bölgesi,2654,Kayikçi Telesell Ontrade,7735,Telesell Sef,,D5,,,Etkinlik Var,500-999 TL,0-99,Orta,,,,,,ROYALYAT TURIZM GIDA SANAYI TICARET LTD. STI.,ROYAL YAT,Tekne-Event Hall-Catering,BESIKTAS,8590549659.0,KIREÇBURNU MAH. KIREÇ BAYIRI SOK. NO:15/1 SARIYER ISTANBUL,'41.05454110,'29.03358780,DE,yok,2018-04-09,C,2025-04-25 11:23:26,YAZ - KIS,,
964787,The Upper Crust Pizzeria Bebek,D4-A,185,5477,964787,1417404,964787,,,1003053,389,Ulusal On-Trade Kanal MD.,Istanbul Modern OT,Istanbul Avrupa,BESIKTAS,MODERN,34063938AI,S3,D4,Presell On Ist.Mod Avr. Besiktas Bogaz Bölgesi,2752,Eda Efe,8148,Selim Inal,,D4,,,Etkinlik Yok,0-499 TL,0-99,Yüksek,,,,,,SENEKA GIDA SANAYI VE TICARET LIMITED SIRKETI,THE UPPER CRUST PIZ,Fine Dining (D.Mutf-Sar.Evi),BESIKTAS,7610494454.0,BEBEK MAHALLESI KÜÇÜKBEBEK CADDESI NO:6/1/2/3/4 BESIKTAS ISTANBUL,'41.07892000,'29.04523300,AB,yok,2019-04-26,A,2025-04-25 11:23:29,YAZ - KIS,91.0219,58.1903
836622,Taps Bebek,D3-B,181,5478,836622,C183858,836622,,,1003053,389,Ulusal On-Trade Kanal MD.,Istanbul Modern OT,Istanbul Avrupa,BESIKTAS,MODERN,34061230AI,S1,D1,Presell On Ist.Mod Avr. Besiktas Bogaz Bölgesi,2752,Eda Efe,8148,Selim Inal,,D3,,,Etkinlik Yok,0-499 TL,100-199,Düsük,,,,,,TAPS OSMAN KAYAHAN GÖLTEPE,TAPS BEBEK,Modern Pub & Bistro,BESIKTAS,4070230360.0,CAVDETPASA CAD. NO:119 BEBEK BESIKTAS ISTANBUL,'41.08011900,'29.05086300,AB,yok,2006-10-19,B,2025-04-25 11:23:33,YAZ - KIS,80.0046,65.4153
706873,Boğazda Balık Restoran,R2-B,178,5479,706873,C706873,706873,,,1003053,389,Ulusal On-Trade Kanal MD.,Istanbul Heritage,Istanbul Avrupa,SARIYER,TRADITIONAL,3420004359AI,S3,D4,Presell On Ist.Tra Avr Sariyer Bölgesi,2762,Samet Sahin,7377,Ümit Erdik,,,R2,H0,Etkinlik Yok,1.000 -1.999 TL,200-399,Orta,,,,,,Bogaziçi lokantasi Limited Sirketi-Bogazda Balik,Bogazda balik ,Balik,SARIYER,7350168922.0,Büyükdere mahallesi piyasa caddesi No:13,'41.16251760,'29.04774060,C,yok,2023-06-13,B,2025-04-25 11:23:36,YAZ - KIS,77.8648,75.1483
933444,Rumeli Balikcisi,R2-B,172,5480,933444,843436,933444,,,1003053,389,Ulusal On-Trade Kanal MD.,Istanbul Heritage,Istanbul Avrupa,SARIYER,TRADITIONAL,34203572AI,S3,D4,Presell On Ist.Tra Avr Etiler Bölgesi,2763,Volkan Çinar,7383,Ümit Erdik,,,R2,,Etkinlik Yok,1.000 -1.999 TL,0-99,Düsük,,,,,,VPAR TURIZM YATIRIM DENIZCILIK VE TIC. LTD.STI.,RUMELI BALIKÇISI,Balik,SARIYER,9250512641.0,YAHYA KEMAL CAD. NO:22/1 RUMELI HISARI  SARIYER ISTANBUL,'41.08676594,'29.05684392,AB,yok,2018-05-09,B,2025-04-25 11:23:40,YAZ - KIS,79.5099,76.8474
859680,Kuruçeşme Balık,R2-A,166,5481,859680,C158737,859680,,,1003053,389,Ulusal On-Trade Kanal MD.,Istanbul Heritage,Istanbul Avrupa,BESIKTAS,TRADITIONAL,34063777AI,S3,D4,Presell On Ist.Tra Avr Besiktas Bölgesi,2757,Emre Odabas,7893,Ümit Erdik,,,R2,,Etkinlik Yok,500-999 TL,0-99,Orta,,,,,,DEMASA KURUÇESME BALIK TUR. GIDA INS. VE TIC.LTD.STI.,KURUÇESME BALIK,Balik,BESIKTAS,2740639754.0,KURUÇESME CAD. NO:9 KURUÇESME MAH. BESIKTAS ISTANBUL,'41.05992500,'29.03622100,AB,yok,2018-04-05,A,2025-04-25 11:23:43,YAZ - KIS,92.5176,79.3039
828116,inari Omakase Kuruçeşme,D1-A,162,5482,828116,284439,828116,,,1003053,389,Ulusal On-Trade Kanal MD.,Istanbul Modern OT,Istanbul Avrupa,BESIKTAS,MODERN,3406004187AI,S1,D1,Presell On Ist.Mod Avr. Besiktas Merkez Bölgesi,2756,Beste Tunçay,7412,Selim Inal,,D1,,,,,,,,,,,,THE HOST GROUP GIDA TURIZM TICARET AS,INARI OMAKASE,Fine Dining (D.Mutf-Sar.Evi),BESIKTAS,380481532.0,KURUÇESME MAH. ARNAVUTKÖY KURUÇESME CAD. NO:11 BESIKTAS ISTANBUL,'41.06003638,'29.03620419,AB,yok,2021-03-23,A,2025-04-25 11:23:47,YAZ - KIS,99.901,100.0
701660,inari Omakase Kuruçeşme,D1-A,162,5483,701660,C701660,701660,,,1003053,389,Ulusal On-Trade Kanal MD.,Istanbul Modern OT,Istanbul Avrupa,BESIKTAS,MODERN,3406004388AI,S2,D1,Presell On Ist.Mod Avr. Besiktas Bogaz Bölgesi,2752,Eda Efe,8148,Selim Inal,,D1,R0,H0,Etkinlik Var,1.000 -1.999 TL,200-399,Orta,,,,,,THE HOST GROUP TUR TIC A.S,INARI PIKU ETILER,Fine Dining (D.Mutf-Sar.Evi),BESIKTAS,380481532.0,Etiler mah. Nispetice cad. No 89,'41.08062339,'29.03395403,A+,yok,2022-10-20,A,2025-04-25 11:23:51,YAZ - KIS,97.986,92.918
1000025817,Frontiere İstanbul,D4-A,161,5484,1000025817,C1000025817,1000025817,,,1003053,389,Ulusal On-Trade Kanal MD.,Istanbul Modern OT,Istanbul Avrupa,SARIYER,MODERN,3406004281AI,S3,D3,Presell On Ist.Mod Avr. Besiktas Bogaz Bölgesi,2752,Eda Efe,8148,Selim Inal,,D4,,,Etkinlik Yok,500-999 TL,100-199,Düsük,,,,,,NANNY GIDA SAN. VE TIC. LTD STI.,MAKI BEBEK,Modern Pub & Bistro,SARIYER,6290551470.0,BEBEK CEVDETPASA NO: 39A/-BESIKTAS ISTANBUL,'41.07574145,'29.04291937,AB,yok,2021-12-02,A,2025-04-25 11:23:55,YAZ - KIS,93.7378,58.741
927921,Masa Restaurant,D1-A,161,5485,927921,64788146819,927921,,,1003053,389,Ulusal On-Trade Kanal MD.,Hospitality,Istanbul Avrupa,SARIYER,MODERN,34203294AI,S4,D4,Presell On Hospitality Avrupa2 Kayikçi Bölgesi,2536,Hospitalty Yedek 1,8072,ST Yöneticisi 7 ,,D1,,,Etkinlik Yok,500-999 TL,400+,Yüksek,,,,,,BOGAZIÇI BORSA LOKANTACILIK ISL. SAN. TIC. A.S.,Dream-MASA,Fine Dining (D.Mutf-Sar.Evi),MECIDIYEKÖY,1790619643.0,PINAR MAH. KATAR CAD. NO:11/486 A1 SARIYER ISTANBUL,'41.11022164,'29.03124279,A+,Dream,2017-01-18,A,2025-04-25 11:23:59,YAZ - KIS,93.0978,90.9122
713248,CLOVE Restaurant,D4-B,158,5486,713248,C713248,713248,,,1003053,389,Reserve Kanal Md.,Reserve Istanbul 1,Istanbul Avrupa,SARIYER,MODERN,3420004410AI,S3,D3,Presell Reserve Ist. 1 Kayikçi Bölgesi,2542,Reserve Istanbul 1 Personel,7387,Reserve Istanbul 1 Saha Müdürü,,D3,R0,H0,Etkinlik Yok,1.000 -1.999 TL,100-199,Düsük,,,,,,SORORIA RESTORANLARI TURIZM SANAYI VE TICARET ANONIM SIRKETI,CLOVE,Fine Dining (D.Mutf-Sar.Evi),SARIYER,7750932704.0,Pinar mahallesi katar caddesi no:11/488,'41.10959980,'29.03292990,C,Reserve,2024-01-16,A,2025-04-25 11:24:02,YAZ - KIS,90.0,69.0
620255,Akıntı Burnu,R1-A,154,5487,620255,C183570,620255,,,1003053,389,Ulusal On-Trade Kanal MD.,Istanbul Heritage,Istanbul Avrupa,BESIKTAS,TRADITIONAL,34061888AI,S3,D4,Presell On Ist.Tra Avr Besiktas Bölgesi,2757,Emre Odabas,7893,Ümit Erdik,,,R1,,Etkinlik Yok,500-999 TL,100-199,Orta,,,,,,AKINTI BURNU GIDA VE INSAAT TIC.LTD.STI,AKINTI BURNU,Balik,BESIKTAS,280451858.0,ARNAVUTKÖY 1. CADDE NO:115  BESIKTAS /IST ,'41.06811520,'29.04575070,A+,yok,2010-05-12,A,2025-04-25 11:24:06,YAZ - KIS,90.5691,90.1551
132333,DOLPHIN BALIK RESTAURANT ( SARIYER BALIK RESTAURANT),R2-C,154,5488,132333,C183336,132333,,,1003053,389,Ulusal On-Trade Kanal MD.,Istanbul Heritage,Istanbul Avrupa,SARIYER,TRADITIONAL,34201996AI,S2,D4,Presell On Ist.Tra Avr Sariyer Bölgesi,2762,Samet Sahin,7377,Ümit Erdik,,D0,R2,H0,Etkinlik Yok,500-999 TL,200-399,Orta,,,,,,ÖZKAN YILAN-DOLPHIN CLASS RESTAURANT,DOLPHIN CLASS RESTA,Balik,SARIYER,9530271355.0,YENI MAHALLE CAD. CAMII ARKASI SK.NO:5 SARIYER/ISTANBUL,'41.16860530,'29.05768030,AB,yok,2013-04-15,C,2025-04-25 11:24:09,YAZ - KIS,66.4326,76.7588
673819,ÖZ KANATÇI KARDEŞLER,R2-C,154,5489,673819,457431175158,673819,,,1003053,389,Ulusal On-Trade Kanal MD.,Istanbul Heritage,Istanbul Avrupa,SARIYER,TRADITIONAL,34201157AI,S3,D4,Presell On Ist.Tra Avr Sariyer Bölgesi,2762,Samet Sahin,7377,Ümit Erdik,,,R2,,Etkinlik Yok,0-499 TL,100-199,Orta,,,,,,KANATÇI KARDESLER LOKANTA TURIZM VE TIC LTD STI,ÖZKANATÇI KARDESLER,Kebap,SARIYER,4950366092.0,,'41.16168224,'29.04655909,C,yok,2007-03-08,C,2025-04-25 11:24:13,YAZ - KIS,66.5409,76.837
1000022335,Delta Hotels Istanbul Levent,H2,152,5490,1000022335,C1000022335,1000022335,,,1003053,389,Ulusal On-Trade Kanal MD.,Istanbul Modern OT,Istanbul Avrupa,BESIKTAS,HOTEL,3421006432AI,S3,D3,Presell On Ist.Mod Avr. Besiktas Bogaz Bölgesi,2752,Eda Efe,8148,Selim Inal,,,,H2,,500-999 TL,,Orta,Hayir,Evet,4,,10K-50K,CABA INS. ENERJI TURZ.SAN.VE TIC. A.S ISTANBUL SUBESI,DELTA HOTEL BY MARRIOT,"Banket, Event, Etkinlik Oteli",ZINCIRLIKUYU,1960744525.0,ESENTEPE MAHALLESI BUYUKDERE CADDESI. NO : 187/1,'41.07884278,'29.01191465,AB,yok,2021-10-13,,2025-04-25 11:24:16,YAZ - KIS,,
848626,Ioki İstinye,D5-B,152,5505,848626,439365,848626,TAPDK Ruhsati Yok (2023),28.0,1003053,389,Telesales Kanal Md.,Telesales OnTrade,Istanbul Avrupa,SARIYER,MODERN,34201850AI,S5,D2,Presell Kayikçi Telesell OnTrade Bölgesi,2654,Kayikçi Telesell Ontrade,7735,Telesell Sef,,D5,,,Etkinlik Yok,500-999 TL,100-199,Orta,,,,,,DOME RESTAURANT ISLETMELERI SAN. VE TIC.LTD.STI.,IOKI,Uzak Dogu Mutfagi,SARIYER,3100584797.0,ISTINYE MAH. ABC PLAZA YOLU NO:105/C SARIYER ISTANBUL,'41.12118400,'29.03872700,DE,yok,2012-04-24,B,2025-04-25 11:28:20,,,
927860,Zuma Restaurant,D3-A,150,5491,927860,1071575,927860,,,1003053,389,Ulusal On-Trade Kanal MD.,Hospitality,Istanbul Avrupa,SARIYER,MODERN,34203293AI,S4,D4,Presell On Hospitality Avrupa2 Kayikçi Bölgesi,2536,Hospitalty Yedek 1,8072,ST Yöneticisi 7 ,,D3,,,Etkinlik Var,500-999 TL,400+,Yüksek,,,,,,ZUMA TURIZM VE GIDA PAZ. A.S.,Dream-ZUMA,Fine Dining (D.Mutf-Sar.Evi),MECIDIYEKÖY,9990471902.0,PINAR MAH. KATAR CAD. NO:11/461 A1 ISTINYE PARK A.V.M. SARIYER ISTANBUL,'41.10992601,'29.03134000,AB,Dream,2017-01-18,A,2025-04-25 11:24:23,YAZ - KIS,94.6679,66.4282
1000012385,Seven Kuruçeşme,D4-B,142,5506,1000012385,C1000012385,1000012385,TAPDK Ruhsati Yok (2023),28.0,1003053,389,Ulusal On-Trade Kanal MD.,Istanbul Modern OT,Istanbul Avrupa,BESIKTAS,MODERN,34064124AI,S3,D2,Presell On Ist.Mod Avr. Besiktas Merkez Bölgesi,2756,Beste Tunçay,7412,Selim Inal,,D4,,,Etkinlik Yok,500-999 TL,0-99,Düsük,,,,,,SKK TURIZM YATIRIMI VE ISL. A.S.,seven ,Dünya Mutfagi,BESIKTAS,4230028641.0,KURUÇESME MAH. ARNAVUTKÖY KURUÇESME CAD. NO:7,'41.05986500,'29.03602800,AB,yok,2020-09-03,B,2025-04-25 11:28:23,,,
700758,Alexandra Cocktail Bar,D3-A,141,5492,700758,C700758,700758,,,1003053,389,Ulusal On-Trade Kanal MD.,Istanbul Modern OT,Istanbul Avrupa,BESIKTAS,MODERN,3406004332AI,S3,D3,Presell On Ist.Mod Avr. Besiktas Bogaz Bölgesi,2752,Eda Efe,8148,Selim Inal,,D3,,,Etkinlik Var,500-999 TL,0-99,Orta,,,,,,Arnavutköy otel islet. Turizm yatirimlari san ve tic as,Alexandra coctail bar,Kokteyl Bar,BESIKTAS,800330026.0,Arnavutköy mah bebek Arnavutköy cad no50/ A Besikas Istanbul ,'41.06756043,'29.04359993,A+,yok,2022-04-21,A,2025-04-25 11:24:30,YAZ - KIS,92.9681,65.6411
898185,Sur Balık Restoran Arnavutköy,R1-A,141,5493,898185,216590,898185,,,1003053,389,Ulusal On-Trade Kanal MD.,Istanbul Heritage,Istanbul Avrupa,BESIKTAS,TRADITIONAL,34063411AI,S3,D4,Presell On Ist.Tra Avr Besiktas Bölgesi,2757,Emre Odabas,7893,Ümit Erdik,,,R1,,Etkinlik Yok,1.000 -1.999 TL,200-399,Yüksek,,,,,,SUR RETORAN ISLETMECILIGI VE TIC ANONIM SIRKETI-SUR BALIK,SUR BALIK,Balik,MECIDIYEKÖY,7840307977.0,ARNAVUTKÖY MAH.BEBEK ARNAVUTKÖY CAD.NO:50 SISLI ISTANBUL,'41.06721000,'29.04375600,AB,yok,2015-06-10,A,2025-04-25 11:24:34,YAZ - KIS,93.8149,93.4228
701678,livar balık evi,R3-C,138,5494,701678,433872177083,701678,,,1003053,389,Ulusal On-Trade Kanal MD.,Istanbul Heritage,Istanbul Avrupa,BESIKTAS,TRADITIONAL,3406004331AI,S3,D4,Presell On Ist.Tra Avr Besiktas Bölgesi,2757,Emre Odabas,7893,Ümit Erdik,,,R3,,Etkinlik Yok,500-999 TL,0-99,Orta,,,,,,Fatih saki,Livar Balik,Balik,BESIKTAS,,Arnavutköy mah bebek Arnavutköy caddesi no 38 Besktas istanbul,'41.06727198,'29.04339708,C,yok,2022-04-21,C,2025-04-25 11:24:37,YAZ - KIS,66.0635,64.1603
856966,Barboon by Atlas Balık,R2-A,136,5495,856966,503596,856966,,,1003053,389,Ulusal On-Trade Kanal MD.,Istanbul Heritage,Istanbul Avrupa,BESIKTAS,TRADITIONAL,34062304AI,S3,D4,Presell On Ist.Tra Avr Besiktas Bölgesi,2757,Emre Odabas,7893,Ümit Erdik,,D0,R2,H0,Etkinlik Yok,1.000 -1.999 TL,100-199,Orta,,,,,,ATLAS BALIK RESTAURANT TURIZM GIDA SANAYI VE TICARET ANONIM SIRKETI,ATLAS BALIK RESTAUR,Balik,BESIKTAS,1020423229.0,ARNAVUTKÖY MAH. ARNAVUTKÖY BEBK CAD. NO:68/A BESIKTAS ISTANBUL,'41.06731600,'29.04449600,C,yok,2012-11-12,A,2025-04-25 11:24:41,YAZ - KIS,90.6534,77.527
854542,Mezzaluna,D2-A,135,5507,854542,484841,854542,TAPDK Ruhsati Yok (2023),28.0,1003053,389,Ulusal On-Trade Kanal MD.,Hospitality,Istanbul Avrupa,SARIYER,MODERN,34201254AI,S4,D4,Presell On Hospitality Avrupa2 Kayikçi Bölgesi,2536,Hospitalty Yedek 1,8072,ST Yöneticisi 7 ,,D2,,,Etkinlik Yok,500-999 TL,400+,Yüksek,,,,,,MEZZALUNA GIDA ISLETMECILIK SAN. VE TIC. A.S.,Dream-MEZZALUNA ISTINYEPA,Fine Dining (D.Mutf-Sar.Evi),MASLAK,6200052594.0,SEYRANTEPE MAH. I.K.OGLANOGLU CAD. NO:95/K 1 KAGITHANE ISTANBUL,'41.11014049,'29.03281409,A+,Dream,2007-12-06,A,2025-04-25 11:28:27,,,
